,lr,batch_size,num_timesteps,n_iter,model_params,Accuracy,F1-Score,MCC,AUC,Demographic Disparity,Equalized Odds,Equality of Opportunity,Predictive Equality,dcr_mean,dcr_q05,mmd_syn_real,running_time
0,0.0019486623305791338,4096,388,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 512, 'dropout': 0}",0.900364923144974,0.9451178656270939,0.42836830651393726,0.9092294981256208,0.2754522268368653,0.3161052338530067,0.1735139430687016,0.3161052338530067,1.0262230442734481,0.17679364832668126,0.01007000142880532,1483.8766803741455
0,0.002846463169282042,4096,335,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 1024, 'dropout': 0}",0.9006966714585868,0.9453505355404089,0.42745380071489947,0.9157622456093835,0.22876814030181636,0.24915089086859687,0.13460632284689478,0.24915089086859687,1.0206146409484242,0.17755494941588276,0.00923640617217287,1601.5910997390747
0,0.0009766495051285865,4096,326,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.9020236647130377,0.9458898253328447,0.4469438809543982,0.918841092644171,0.274440606597139,0.3427199331848553,0.15449548403939817,0.3427199331848553,1.0017708495380218,0.17511609110482773,0.009769475435565247,1757.3339705467224
0,0.0007028811522463772,4096,332,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.9046776512219397,0.9472589329417523,0.4683802490482748,0.9245520014488413,0.2466956045413088,0.2242900890868597,0.1541017315784453,0.2242900890868597,0.9936697794691437,0.17227307185559815,0.01006237582779601,1790.1384694576263
0,0.0006963388111158586,4096,104,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.901249585314608,0.9455521004816779,0.4369865310552884,0.9187307131874155,0.23925823146817526,0.23646993318485526,0.15008100972762228,0.23646993318485526,0.9911039106821006,0.1753933826734083,0.00876016442625043,1502.2492427825928
0,8.920071626526636e-05,4096,464,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 1024, 'dropout': 0}",0.9034612407386929,0.9468428423552335,0.44644778326628715,0.9132502695862872,0.20550734808620286,0.19340200445434297,0.11847538186457929,0.19340200445434297,1.0810807701141503,0.22530347367541909,0.020688464195245615,1770.1746799945831
0,0.0005877764965576397,4096,287,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 512, 'dropout': 0}",0.902134247484242,0.9457820253629847,0.457496192448688,0.9190298326375188,0.280563900157636,0.32849387527839646,0.16266817856136184,0.32849387527839646,0.9906193615350096,0.1705021122353772,0.009229753756233297,1472.7160012722015
0,1.0232576741184671e-05,4096,601,5000,"{'n_layers_hidden': 8, 'n_units_hidden': 256, 'dropout': 0}",0.7901139002543404,0.87751677852349,0.15294987261737542,0.6665330670811175,0.03409106635755543,0.012332962138084658,0.006761927507948462,0.012332962138084658,3.0376870688481223,2.3383183220790547,0.3304176299841051,1923.8566217422485
0,0.00010796812697056951,2048,427,5000,"{'n_layers_hidden': 4, 'n_units_hidden': 512, 'dropout': 0}",0.9013601680858122,0.9454767726161369,0.4457120058457092,0.9089360604062675,0.20820314191567657,0.17626670378619153,0.12454806326146095,0.17626670378619153,1.0790431514523848,0.23473332533112712,0.022368063292086213,1714.7399861812592
0,0.00048048752605043464,4096,248,5000,"{'n_layers_hidden': 2, 'n_units_hidden': 1024, 'dropout': 0}",0.9029083268826716,0.9463128286657698,0.4560629653658537,0.9151345919156073,0.24181406812856054,0.23140311804008906,0.14798099660254016,0.23140311804008906,1.0055043333234726,0.1659008614955389,0.009752961028950973,1377.5987358093262
